dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,CumulativeCases,CumulativeDeaths,AvgCasesPerCapita,AvgDeathsPerCapita
26/04/2020,26,4,2020,34,0.0,Albania,AL,ALB,2880913,Europe,28642,558.0,1.1801814216534828e-05,0.0
25/04/2020,25,4,2020,15,0.0,Albania,AL,ALB,2880913,Europe,28657,558.0,5.2066827425888945e-06,0.0
24/04/2020,24,4,2020,29,0.0,Albania,AL,ALB,2880913,Europe,28686,558.0,1.006625330233853e-05,0.0
23/04/2020,23,4,2020,25,1.0,Albania,AL,ALB,2880913,Europe,28711,559.0,8.67780457098149e-06,3.4711218283925964e-07
22/04/2020,22,4,2020,25,0.0,Albania,AL,ALB,2880913,Europe,28736,559.0,8.67780457098149e-06,0.0
21/04/2020,21,4,2020,22,0.0,Albania,AL,ALB,2880913,Europe,28758,559.0,7.636468022463711e-06,0.0
20/04/2020,20,4,2020,14,0.0,Albania,AL,ALB,2880913,Europe,28772,559.0,4.859570559749635e-06,0.0
19/04/2020,19,4,2020,9,0.0,Albania,AL,ALB,2880913,Europe,28781,559.0,3.1240096455533368e-06,0.0
18/04/2020,18,4,2020,21,0.0,Albania,AL,ALB,2880913,Europe,28802,559.0,7.289355839624453e-06,0.0
17/04/2020,17,4,2020,24,1.0,Albania,AL,ALB,2880913,Europe,28826,560.0,8.330692388142231e-06,3.4711218283925964e-07
16/04/2020,16,4,2020,19,1.0,Albania,AL,ALB,2880913,Europe,28845,561.0,6.595131473945933e-06,3.4711218283925964e-07
15/04/2020,15,4,2020,8,1.0,Albania,AL,ALB,2880913,Europe,28853,562.0,2.776897462714077e-06,3.4711218283925964e-07
14/04/2020,14,4,2020,21,0.0,Albania,AL,ALB,2880913,Europe,28874,562.0,7.289355839624453e-06,0.0
13/04/2020,13,4,2020,13,0.0,Albania,AL,ALB,2880913,Europe,28887,562.0,4.512458376910375e-06,0.0
12/04/2020,12,4,2020,17,0.0,Albania,AL,ALB,2880913,Europe,28904,562.0,5.900907108267414e-06,0.0
11/04/2020,11,4,2020,7,0.0,Albania,AL,ALB,2880913,Europe,28911,562.0,2.4297852798748174e-06,0.0
10/04/2020,10,4,2020,9,1.0,Albania,AL,ALB,2880913,Europe,28920,563.0,3.1240096455533368e-06,3.4711218283925964e-07
09/04/2020,9,4,2020,17,0.0,Albania,AL,ALB,2880913,Europe,28937,563.0,5.900907108267414e-06,0.0
08/04/2020,8,4,2020,6,0.0,Albania,AL,ALB,2880913,Europe,28943,563.0,2.0826730970355577e-06,0.0
07/04/2020,7,4,2020,16,1.0,Albania,AL,ALB,2880913,Europe,28959,564.0,5.553794925428154e-06,3.4711218283925964e-07
06/04/2020,6,4,2020,28,2.0,Albania,AL,ALB,2880913,Europe,28987,566.0,9.71914111949927e-06,6.942243656785193e-07
05/04/2020,5,4,2020,29,2.0,Albania,AL,ALB,2880913,Europe,29016,568.0,1.006625330233853e-05,6.942243656785193e-07
04/04/2020,4,4,2020,27,1.0,Albania,AL,ALB,2880913,Europe,29043,569.0,9.37202893666001e-06,3.4711218283925964e-07
03/04/2020,3,4,2020,18,1.0,Albania,AL,ALB,2880913,Europe,29061,570.0,6.2480192911066736e-06,3.4711218283925964e-07
02/04/2020,2,4,2020,16,0.0,Albania,AL,ALB,2880913,Europe,29077,570.0,5.553794925428154e-06,0.0
01/04/2020,1,4,2020,20,3.0,Albania,AL,ALB,2880913,Europe,29097,573.0,6.942243656785193e-06,1.0413365485177789e-06
31/03/2020,31,3,2020,11,2.0,Albania,AL,ALB,2880913,Europe,29108,575.0,3.818234011231856e-06,6.942243656785193e-07
30/03/2020,30,3,2020,15,0.0,Albania,AL,ALB,2880913,Europe,29123,575.0,5.2066827425888945e-06,0.0
29/03/2020,29,3,2020,11,1.0,Albania,AL,ALB,2880913,Europe,29134,576.0,3.818234011231856e-06,3.4711218283925964e-07
28/03/2020,28,3,2020,12,3.0,Albania,AL,ALB,2880913,Europe,29146,579.0,4.1653461940711154e-06,1.0413365485177789e-06
27/03/2020,27,3,2020,28,1.0,Albania,AL,ALB,2880913,Europe,29174,580.0,9.71914111949927e-06,3.4711218283925964e-07
26/03/2020,26,3,2020,23,0.0,Albania,AL,ALB,2880913,Europe,29197,580.0,7.983580205302971e-06,0.0
25/03/2020,25,3,2020,23,1.0,Albania,AL,ALB,2880913,Europe,29220,581.0,7.983580205302971e-06,3.4711218283925964e-07
24/03/2020,24,3,2020,11,2.0,Albania,AL,ALB,2880913,Europe,29231,583.0,3.818234011231856e-06,6.942243656785193e-07
23/03/2020,23,3,2020,13,0.0,Albania,AL,ALB,2880913,Europe,29244,583.0,4.512458376910375e-06,0.0
22/03/2020,22,3,2020,6,0.0,Albania,AL,ALB,2880913,Europe,29250,583.0,2.0826730970355577e-06,0.0
21/03/2020,21,3,2020,0,0.0,Albania,AL,ALB,2880913,Europe,29250,583.0,0.0,0.0
20/03/2020,20,3,2020,11,0.0,Albania,AL,ALB,2880913,Europe,29261,583.0,3.818234011231856e-06,0.0
19/03/2020,19,3,2020,4,1.0,Albania,AL,ALB,2880913,Europe,29265,584.0,1.3884487313570385e-06,3.4711218283925964e-07
18/03/2020,18,3,2020,4,0.0,Albania,AL,ALB,2880913,Europe,29269,584.0,1.3884487313570385e-06,0.0
17/03/2020,17,3,2020,9,0.0,Albania,AL,ALB,2880913,Europe,29278,584.0,3.1240096455533368e-06,0.0
16/03/2020,16,3,2020,4,0.0,Albania,AL,ALB,2880913,Europe,29282,584.0,1.3884487313570385e-06,0.0
15/03/2020,15,3,2020,5,0.0,Albania,AL,ALB,2880913,Europe,29287,584.0,1.7355609141962982e-06,0.0
14/03/2020,14,3,2020,10,0.0,Albania,AL,ALB,2880913,Europe,29297,584.0,3.4711218283925965e-06,0.0
13/03/2020,13,3,2020,12,0.0,Albania,AL,ALB,2880913,Europe,29309,584.0,4.1653461940711154e-06,0.0
12/03/2020,12,3,2020,1,1.0,Albania,AL,ALB,2880913,Europe,29310,585.0,3.4711218283925964e-07,3.4711218283925964e-07
11/03/2020,11,3,2020,4,0.0,Albania,AL,ALB,2880913,Europe,29314,585.0,1.3884487313570385e-06,0.0
10/03/2020,10,3,2020,4,0.0,Albania,AL,ALB,2880913,Europe,29318,585.0,1.3884487313570385e-06,0.0
09/03/2020,9,3,2020,2,0.0,Albania,AL,ALB,2880913,Europe,29320,585.0,6.942243656785193e-07,0.0
19/06/2020,19,6,2020,117,12.0,Algeria,DZ,DZA,43053054,Africa,29437,597.0,2.7175772478300844e-06,2.7872587157231635e-07
18/06/2020,18,6,2020,121,11.0,Algeria,DZ,DZA,43053054,Africa,29558,608.0,2.8104858716875232e-06,2.5549871560795666e-07
17/06/2020,17,6,2020,116,11.0,Algeria,DZ,DZA,43053054,Africa,29674,619.0,2.6943500918657247e-06,2.5549871560795666e-07
16/06/2020,16,6,2020,112,10.0,Algeria,DZ,DZA,43053054,Africa,29786,629.0,2.601441468008286e-06,2.3227155964359693e-07
15/06/2020,15,6,2020,109,7.0,Algeria,DZ,DZA,43053054,Africa,29895,636.0,2.531760000115207e-06,1.6259009175051787e-07
14/06/2020,14,6,2020,112,9.0,Algeria,DZ,DZA,43053054,Africa,30007,645.0,2.601441468008286e-06,2.0904440367923724e-07
13/06/2020,13,6,2020,109,10.0,Algeria,DZ,DZA,43053054,Africa,30116,655.0,2.531760000115207e-06,2.3227155964359693e-07
12/06/2020,12,6,2020,105,9.0,Algeria,DZ,DZA,43053054,Africa,30221,664.0,2.438851376257768e-06,2.0904440367923724e-07
11/06/2020,11,6,2020,102,8.0,Algeria,DZ,DZA,43053054,Africa,30323,672.0,2.369169908364689e-06,1.8581724771487757e-07
10/06/2020,10,6,2020,117,9.0,Algeria,DZ,DZA,43053054,Africa,30440,681.0,2.7175772478300844e-06,2.0904440367923724e-07
09/06/2020,9,6,2020,111,8.0,Algeria,DZ,DZA,43053054,Africa,30551,689.0,2.5782143120439263e-06,1.8581724771487757e-07
08/06/2020,8,6,2020,104,9.0,Algeria,DZ,DZA,43053054,Africa,30655,698.0,2.4156242202934084e-06,2.0904440367923724e-07
07/06/2020,7,6,2020,115,8.0,Algeria,DZ,DZA,43053054,Africa,30770,706.0,2.671122935901365e-06,1.8581724771487757e-07
06/06/2020,6,6,2020,104,9.0,Algeria,DZ,DZA,43053054,Africa,30874,715.0,2.4156242202934084e-06,2.0904440367923724e-07
05/06/2020,5,6,2020,205,14.0,Algeria,DZ,DZA,43053054,Africa,31079,729.0,4.761566972693737e-06,3.2518018350103574e-07
04/06/2020,4,6,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,31079,729.0,0.0,0.0
03/06/2020,3,6,2020,113,6.0,Algeria,DZ,DZA,43053054,Africa,31192,735.0,2.6246686239726456e-06,1.3936293578615818e-07
02/06/2020,2,6,2020,119,8.0,Algeria,DZ,DZA,43053054,Africa,31311,743.0,2.764031559758804e-06,1.8581724771487757e-07
01/06/2020,1,6,2020,127,7.0,Algeria,DZ,DZA,43053054,Africa,31438,750.0,2.9498488074736814e-06,1.6259009175051787e-07
31/05/2020,31,5,2020,133,8.0,Algeria,DZ,DZA,43053054,Africa,31571,758.0,3.0892117432598396e-06,1.8581724771487757e-07
30/05/2020,30,5,2020,137,8.0,Algeria,DZ,DZA,43053054,Africa,31708,766.0,3.182120367117278e-06,1.8581724771487757e-07
29/05/2020,29,5,2020,140,7.0,Algeria,DZ,DZA,43053054,Africa,31848,773.0,3.251801835010357e-06,1.6259009175051787e-07
28/05/2020,28,5,2020,160,6.0,Algeria,DZ,DZA,43053054,Africa,32008,779.0,3.716344954297551e-06,1.3936293578615818e-07
27/05/2020,27,5,2020,194,8.0,Algeria,DZ,DZA,43053054,Africa,32202,787.0,4.506068257085781e-06,1.8581724771487757e-07
26/05/2020,26,5,2020,197,9.0,Algeria,DZ,DZA,43053054,Africa,32399,796.0,4.57574972497886e-06,2.0904440367923724e-07
25/05/2020,25,5,2020,193,8.0,Algeria,DZ,DZA,43053054,Africa,32592,804.0,4.482841101121421e-06,1.8581724771487757e-07
24/05/2020,24,5,2020,195,10.0,Algeria,DZ,DZA,43053054,Africa,32787,814.0,4.52929541305014e-06,2.3227155964359693e-07
23/05/2020,23,5,2020,190,7.0,Algeria,DZ,DZA,43053054,Africa,32977,821.0,4.413159633228342e-06,1.6259009175051787e-07
22/05/2020,22,5,2020,186,7.0,Algeria,DZ,DZA,43053054,Africa,33163,828.0,4.3202510093709035e-06,1.6259009175051787e-07
21/05/2020,21,5,2020,165,7.0,Algeria,DZ,DZA,43053054,Africa,33328,835.0,3.832480734119349e-06,1.6259009175051787e-07
20/05/2020,20,5,2020,176,6.0,Algeria,DZ,DZA,43053054,Africa,33504,841.0,4.0879794497273065e-06,1.3936293578615818e-07
19/05/2020,19,5,2020,182,7.0,Algeria,DZ,DZA,43053054,Africa,33686,848.0,4.227342385513465e-06,1.6259009175051787e-07
18/05/2020,18,5,2020,198,6.0,Algeria,DZ,DZA,43053054,Africa,33884,854.0,4.59897688094322e-06,1.3936293578615818e-07
17/05/2020,17,5,2020,192,6.0,Algeria,DZ,DZA,43053054,Africa,34076,860.0,4.459613945157062e-06,1.3936293578615818e-07
16/05/2020,16,5,2020,187,7.0,Algeria,DZ,DZA,43053054,Africa,34263,867.0,4.343478165335263e-06,1.6259009175051787e-07
15/05/2020,15,5,2020,189,7.0,Algeria,DZ,DZA,43053054,Africa,34452,874.0,4.389932477263982e-06,1.6259009175051787e-07
14/05/2020,14,5,2020,186,7.0,Algeria,DZ,DZA,43053054,Africa,34638,881.0,4.3202510093709035e-06,1.6259009175051787e-07
13/05/2020,13,5,2020,176,8.0,Algeria,DZ,DZA,43053054,Africa,34814,889.0,4.0879794497273065e-06,1.8581724771487757e-07
12/05/2020,12,5,2020,168,5.0,Algeria,DZ,DZA,43053054,Africa,34982,894.0,3.902162202012429e-06,1.1613577982179847e-07
11/05/2020,11,5,2020,165,8.0,Algeria,DZ,DZA,43053054,Africa,35147,902.0,3.832480734119349e-06,1.8581724771487757e-07
10/05/2020,10,5,2020,189,6.0,Algeria,DZ,DZA,43053054,Africa,35336,908.0,4.389932477263982e-06,1.3936293578615818e-07
09/05/2020,9,5,2020,187,5.0,Algeria,DZ,DZA,43053054,Africa,35523,913.0,4.343478165335263e-06,1.1613577982179847e-07
08/05/2020,8,5,2020,185,7.0,Algeria,DZ,DZA,43053054,Africa,35708,920.0,4.297023853406543e-06,1.6259009175051787e-07
07/05/2020,7,5,2020,159,6.0,Algeria,DZ,DZA,43053054,Africa,35867,926.0,3.6931177983331912e-06,1.3936293578615818e-07
06/05/2020,6,5,2020,190,5.0,Algeria,DZ,DZA,43053054,Africa,36057,931.0,4.413159633228342e-06,1.1613577982179847e-07
05/05/2020,5,5,2020,174,2.0,Algeria,DZ,DZA,43053054,Africa,36231,933.0,4.041525137798587e-06,4.645431192871939e-08
04/05/2020,4,5,2020,179,4.0,Algeria,DZ,DZA,43053054,Africa,36410,937.0,4.157660917620385e-06,9.290862385743878e-08
03/05/2020,3,5,2020,141,6.0,Algeria,DZ,DZA,43053054,Africa,36551,943.0,3.2750289909747167e-06,1.3936293578615818e-07
02/05/2020,2,5,2020,148,3.0,Algeria,DZ,DZA,43053054,Africa,36699,946.0,3.4376190827252346e-06,6.968146789307909e-08
01/05/2020,1,5,2020,158,6.0,Algeria,DZ,DZA,43053054,Africa,36857,952.0,3.6698906423688315e-06,1.3936293578615818e-07
30/04/2020,30,4,2020,199,7.0,Algeria,DZ,DZA,43053054,Africa,37056,959.0,4.622204036907579e-06,1.6259009175051787e-07
29/04/2020,29,4,2020,132,5.0,Algeria,DZ,DZA,43053054,Africa,37188,964.0,3.06598458729548e-06,1.1613577982179847e-07
28/04/2020,28,4,2020,135,7.0,Algeria,DZ,DZA,43053054,Africa,37323,971.0,3.135666055188559e-06,1.6259009175051787e-07
27/04/2020,27,4,2020,126,6.0,Algeria,DZ,DZA,43053054,Africa,37449,977.0,2.9266216515093217e-06,1.3936293578615818e-07
26/04/2020,26,4,2020,129,4.0,Algeria,DZ,DZA,43053054,Africa,37578,981.0,2.9963031194024008e-06,9.290862385743878e-08
25/04/2020,25,4,2020,120,8.0,Algeria,DZ,DZA,43053054,Africa,37698,989.0,2.7872587157231635e-06,1.8581724771487757e-07
24/04/2020,24,4,2020,97,5.0,Algeria,DZ,DZA,43053054,Africa,37795,994.0,2.2530341285428905e-06,1.1613577982179847e-07
23/04/2020,23,4,2020,99,10.0,Algeria,DZ,DZA,43053054,Africa,37894,1004.0,2.29948844047161e-06,2.3227155964359693e-07
22/04/2020,22,4,2020,93,8.0,Algeria,DZ,DZA,43053054,Africa,37987,1012.0,2.1601255046854517e-06,1.8581724771487757e-07
21/04/2020,21,4,2020,89,9.0,Algeria,DZ,DZA,43053054,Africa,38076,1021.0,2.067216880828013e-06,2.0904440367923724e-07
20/04/2020,20,4,2020,94,8.0,Algeria,DZ,DZA,43053054,Africa,38170,1029.0,2.1833526606498114e-06,1.8581724771487757e-07
19/04/2020,19,4,2020,117,3.0,Algeria,DZ,DZA,43053054,Africa,38287,1032.0,2.7175772478300844e-06,6.968146789307909e-08
18/04/2020,18,4,2020,150,16.0,Algeria,DZ,DZA,43053054,Africa,38437,1048.0,3.484073394653954e-06,3.7163449542975514e-07
17/04/2020,17,4,2020,108,12.0,Algeria,DZ,DZA,43053054,Africa,38545,1060.0,2.508532844150847e-06,2.7872587157231635e-07
16/04/2020,16,4,2020,90,11.0,Algeria,DZ,DZA,43053054,Africa,38635,1071.0,2.0904440367923726e-06,2.5549871560795666e-07
15/04/2020,15,4,2020,87,12.0,Algeria,DZ,DZA,43053054,Africa,38722,1083.0,2.0207625688992936e-06,2.7872587157231635e-07
14/04/2020,14,4,2020,69,20.0,Algeria,DZ,DZA,43053054,Africa,38791,1103.0,1.6026737615408188e-06,4.6454311928719387e-07
13/04/2020,13,4,2020,89,18.0,Algeria,DZ,DZA,43053054,Africa,38880,1121.0,2.067216880828013e-06,4.180888073584745e-07
12/04/2020,12,4,2020,64,19.0,Algeria,DZ,DZA,43053054,Africa,38944,1140.0,1.4865379817190205e-06,4.4131596332283417e-07
11/04/2020,11,4,2020,95,21.0,Algeria,DZ,DZA,43053054,Africa,39039,1161.0,2.206579816614171e-06,4.877702752515536e-07
10/04/2020,10,4,2020,94,30.0,Algeria,DZ,DZA,43053054,Africa,39133,1191.0,2.1833526606498114e-06,6.968146789307909e-07
09/04/2020,9,4,2020,104,12.0,Algeria,DZ,DZA,43053054,Africa,39237,1203.0,2.4156242202934084e-06,2.7872587157231635e-07
08/04/2020,8,4,2020,45,20.0,Algeria,DZ,DZA,43053054,Africa,39282,1223.0,1.0452220183961863e-06,4.6454311928719387e-07
07/04/2020,7,4,2020,103,21.0,Algeria,DZ,DZA,43053054,Africa,39385,1244.0,2.3923970643290487e-06,4.877702752515536e-07
06/04/2020,6,4,2020,69,22.0,Algeria,DZ,DZA,43053054,Africa,39454,1266.0,1.6026737615408188e-06,5.109974312159133e-07
05/04/2020,5,4,2020,80,25.0,Algeria,DZ,DZA,43053054,Africa,39534,1291.0,1.8581724771487755e-06,5.806788991089924e-07
04/04/2020,4,4,2020,185,42.0,Algeria,DZ,DZA,43053054,Africa,39719,1333.0,4.297023853406543e-06,9.755405505031072e-07
03/04/2020,3,4,2020,139,5.0,Algeria,DZ,DZA,43053054,Africa,39858,1338.0,3.2285746790459973e-06,1.1613577982179847e-07
02/04/2020,2,4,2020,131,14.0,Algeria,DZ,DZA,43053054,Africa,39989,1352.0,3.04275743133112e-06,3.2518018350103574e-07
01/04/2020,1,4,2020,132,9.0,Algeria,DZ,DZA,43053054,Africa,40121,1361.0,3.06598458729548e-06,2.0904440367923724e-07
31/03/2020,31,3,2020,73,4.0,Algeria,DZ,DZA,43053054,Africa,40194,1365.0,1.6955823853982576e-06,9.290862385743878e-08
30/03/2020,30,3,2020,57,2.0,Algeria,DZ,DZA,43053054,Africa,40251,1367.0,1.3239478899685027e-06,4.645431192871939e-08
29/03/2020,29,3,2020,45,3.0,Algeria,DZ,DZA,43053054,Africa,40296,1370.0,1.0452220183961863e-06,6.968146789307909e-08
28/03/2020,28,3,2020,42,1.0,Algeria,DZ,DZA,43053054,Africa,40338,1371.0,9.755405505031072e-07,2.3227155964359696e-08
27/03/2020,27,3,2020,65,4.0,Algeria,DZ,DZA,43053054,Africa,40403,1375.0,1.5097651376833802e-06,9.290862385743878e-08
26/03/2020,26,3,2020,38,2.0,Algeria,DZ,DZA,43053054,Africa,40441,1377.0,8.826319266456683e-07,4.645431192871939e-08
25/03/2020,25,3,2020,34,2.0,Algeria,DZ,DZA,43053054,Africa,40475,1379.0,7.897233027882296e-07,4.645431192871939e-08
24/03/2020,24,3,2020,29,0.0,Algeria,DZ,DZA,43053054,Africa,40504,1379.0,6.735875229664312e-07,0.0
23/03/2020,23,3,2020,62,2.0,Algeria,DZ,DZA,43053054,Africa,40566,1381.0,1.4400836697903012e-06,4.645431192871939e-08
22/03/2020,22,3,2020,37,5.0,Algeria,DZ,DZA,43053054,Africa,40603,1386.0,8.594047706813086e-07,1.1613577982179847e-07
21/03/2020,21,3,2020,12,3.0,Algeria,DZ,DZA,43053054,Africa,40615,1389.0,2.7872587157231635e-07,6.968146789307909e-08
20/03/2020,20,3,2020,18,1.0,Algeria,DZ,DZA,43053054,Africa,40633,1390.0,4.180888073584745e-07,2.3227155964359696e-08
19/03/2020,19,3,2020,12,1.0,Algeria,DZ,DZA,43053054,Africa,40645,1391.0,2.7872587157231635e-07,2.3227155964359696e-08
18/03/2020,18,3,2020,2,1.0,Algeria,DZ,DZA,43053054,Africa,40647,1392.0,4.645431192871939e-08,2.3227155964359696e-08
17/03/2020,17,3,2020,10,0.0,Algeria,DZ,DZA,43053054,Africa,40657,1392.0,2.3227155964359693e-07,0.0
16/03/2020,16,3,2020,11,2.0,Algeria,DZ,DZA,43053054,Africa,40668,1394.0,2.5549871560795666e-07,4.645431192871939e-08
15/03/2020,15,3,2020,11,0.0,Algeria,DZ,DZA,43053054,Africa,40679,1394.0,2.5549871560795666e-07,0.0
14/03/2020,14,3,2020,1,1.0,Algeria,DZ,DZA,43053054,Africa,40680,1395.0,2.3227155964359696e-08,2.3227155964359696e-08
13/03/2020,13,3,2020,5,1.0,Algeria,DZ,DZA,43053054,Africa,40685,1396.0,1.1613577982179847e-07,2.3227155964359696e-08
12/03/2020,12,3,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40685,1396.0,0.0,0.0
09/03/2020,9,3,2020,3,0.0,Algeria,DZ,DZA,43053054,Africa,40688,1396.0,6.968146789307909e-08,0.0
06/03/2020,6,3,2020,5,0.0,Algeria,DZ,DZA,43053054,Africa,40693,1396.0,1.1613577982179847e-07,0.0
05/03/2020,5,3,2020,7,0.0,Algeria,DZ,DZA,43053054,Africa,40700,1396.0,1.6259009175051787e-07,0.0
04/03/2020,4,3,2020,2,0.0,Algeria,DZ,DZA,43053054,Africa,40702,1396.0,4.645431192871939e-08,0.0
02/03/2020,2,3,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40702,1396.0,0.0,0.0
01/03/2020,1,3,2020,2,0.0,Algeria,DZ,DZA,43053054,Africa,40704,1396.0,4.645431192871939e-08,0.0
29/02/2020,29,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40704,1396.0,0.0,0.0
28/02/2020,28,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40704,1396.0,0.0,0.0
27/02/2020,27,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40704,1396.0,0.0,0.0
26/02/2020,26,2,2020,1,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,2.3227155964359696e-08,0.0
25/02/2020,25,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
24/02/2020,24,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
23/02/2020,23,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
22/02/2020,22,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
21/02/2020,21,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
20/02/2020,20,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
19/02/2020,19,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
18/02/2020,18,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
17/02/2020,17,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
16/02/2020,16,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
15/02/2020,15,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
14/02/2020,14,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
13/02/2020,13,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
12/02/2020,12,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
11/02/2020,11,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
10/02/2020,10,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
09/02/2020,9,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
08/02/2020,8,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
07/02/2020,7,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
06/02/2020,6,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
05/02/2020,5,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
04/02/2020,4,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
03/02/2020,3,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
02/02/2020,2,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
01/02/2020,1,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
31/01/2020,31,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
30/01/2020,30,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
29/01/2020,29,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
28/01/2020,28,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
27/01/2020,27,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
26/01/2020,26,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
25/01/2020,25,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
24/01/2020,24,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
23/01/2020,23,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
22/01/2020,22,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
21/01/2020,21,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
20/01/2020,20,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
19/01/2020,19,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
18/01/2020,18,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
17/01/2020,17,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
16/01/2020,16,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
15/01/2020,15,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
14/01/2020,14,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
13/01/2020,13,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
12/01/2020,12,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
11/01/2020,11,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
10/01/2020,10,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
09/01/2020,9,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
08/01/2020,8,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
07/01/2020,7,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
06/01/2020,6,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
05/01/2020,5,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
04/01/2020,4,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa,40705,1396.0,0.0,0.0
